order_id,date,time,customer_id
4209,12-03-2015,17:06:27,3588
4210,12-03-2015,17:14:55,5361
4211,12-03-2015,17:34:27,3076
4212,12-03-2015,17:44:49,4561
4213,12-03-2015,18:08:25,2154
4214,12-03-2015,18:09:43,4004
4215,12-03-2015,18:21:31,2477
4216,12-03-2015,18:23:38,3277
4217,12-03-2015,18:28:33,1073
4218,12-03-2015,18:29:17,3466
4219,12-03-2015,18:45:21,5480
4220,12-03-2015,18:55:05,1332
4221,12-03-2015,19:07:06,1650
4222,12-03-2015,19:11:01,1641
4223,12-03-2015,19:39:15,3993
4224,12-03-2015,20:19:32,504
4225,12-03-2015,20:30:07,990
4226,12-03-2015,20:58:53,1229
4227,12-03-2015,22:03:24,3362
4228,13-03-2015,11:21:11,6386
4229,13-03-2015,11:26:40,7666
4230,13-03-2015,12:03:46,3950
4231,13-03-2015,12:11:55,5845
4232,13-03-2015,12:22:05,2727
4233,13-03-2015,12:26:06,4488
4234,13-03-2015,12:26:55,97
4235,13-03-2015,12:43:20,2900
4236,13-03-2015,12:46:50,9840
4237,13-03-2015,12:53:21,6813
4238,13-03-2015,12:57:25,7053
4239,13-03-2015,12:58:26,9402
4240,13-03-2015,13:06:51,9273
4241,13-03-2015,13:07:16,1946
4242,13-03-2015,13:15:50,5666
4243,13-03-2015,13:32:08,5613
4244,13-03-2015,13:32:38,4806
4245,13-03-2015,13:35:44,3299
4246,13-03-2015,14:29:34,5311
4247,13-03-2015,14:34:24,2380
4248,13-03-2015,14:52:08,3926
4249,13-03-2015,14:57:41,6254
4250,13-03-2015,15:18:42,4968
4251,13-03-2015,15:27:34,4428
4252,13-03-2015,15:31:07,3344
4253,13-03-2015,16:26:31,6725
4254,13-03-2015,16:59:32,792
4255,13-03-2015,17:02:19,7047
4256,13-03-2015,17:09:06,8032
4257,13-03-2015,17:15:09,7706
4258,13-03-2015,17:17:57,834
4259,13-03-2015,17:26:11,5091
4260,13-03-2015,17:27:49,8661
4261,13-03-2015,17:39:14,3599
4262,13-03-2015,17:44:16,3598
4263,13-03-2015,17:48:06,1666
4264,13-03-2015,17:48:27,8031
4265,13-03-2015,17:53:29,8141
4266,13-03-2015,17:54:30,2977
4267,13-03-2015,18:07:56,2028
4268,13-03-2015,18:30:51,9893
4269,13-03-2015,18:44:54,148
4270,13-03-2015,18:48:09,813
4271,13-03-2015,18:53:59,112
4272,13-03-2015,19:00:06,9785
4273,13-03-2015,19:13:52,9114
4274,13-03-2015,19:24:05,9991
4275,13-03-2015,19:25:15,7611
4276,13-03-2015,19:26:19,765
4277,13-03-2015,19:28:56,4435
4278,13-03-2015,19:32:04,8750
4279,13-03-2015,19:35:26,3022
4280,13-03-2015,19:43:02,2779
4281,13-03-2015,19:48:52,367
4282,13-03-2015,19:48:59,2998
4283,13-03-2015,20:00:35,7410
4284,13-03-2015,20:01:36,928
4285,13-03-2015,20:07:36,6840
4286,13-03-2015,20:09:22,7906
4287,13-03-2015,20:22:24,2889
4288,13-03-2015,20:33:21,9801
4289,13-03-2015,20:47:26,4241
4290,13-03-2015,20:51:32,9939
4291,13-03-2015,20:59:18,2107
4292,13-03-2015,21:02:53,5948
4293,13-03-2015,21:12:29,8417
4294,13-03-2015,21:14:47,5048
4295,13-03-2015,21:31:23,2025
4296,13-03-2015,21:48:33,2183
4297,13-03-2015,22:06:21,2491
4298,13-03-2015,22:18:17,5735
4299,14-03-2015,12:16:45,3257
4300,14-03-2015,12:28:34,1525
4301,14-03-2015,12:43:04,4042
4302,14-03-2015,12:47:54,5750
4303,14-03-2015,12:49:45,6475
4304,14-03-2015,12:56:21,89
4305,14-03-2015,13:09:20,8143
4306,14-03-2015,13:16:23,8864
4307,14-03-2015,13:19:35,2571
4308,14-03-2015,13:24:46,3117
4309,14-03-2015,13:46:13,6430
4310,14-03-2015,13:47:57,8552
4311,14-03-2015,14:12:12,3833
4312,14-03-2015,14:29:59,6620
4313,14-03-2015,14:34:28,1937
4314,14-03-2015,14:37:47,2441
4315,14-03-2015,15:19:31,9819
4316,14-03-2015,15:35:43,3558
4317,14-03-2015,15:50:39,1616
4318,14-03-2015,16:10:10,4443
4319,14-03-2015,16:10:40,4922
4320,14-03-2015,16:22:10,1198
4321,14-03-2015,16:28:24,6548
4322,14-03-2015,16:34:46,7790
4323,14-03-2015,16:38:05,4887
4324,14-03-2015,16:42:00,5121
4325,14-03-2015,16:44:33,2425
4326,14-03-2015,16:50:34,2232
4327,14-03-2015,16:54:36,2748
4328,14-03-2015,17:30:16,8874
4329,14-03-2015,17:49:13,2129
4330,14-03-2015,17:50:48,2076
4331,14-03-2015,17:51:53,9045
4332,14-03-2015,18:02:55,7510
4333,14-03-2015,18:18:59,3964
4334,14-03-2015,18:36:34,9659
4335,14-03-2015,18:38:17,9213
4336,14-03-2015,18:40:57,6377
4337,14-03-2015,18:42:43,1865
4338,14-03-2015,18:43:22,6332
4339,14-03-2015,18:44:41,1985
4340,14-03-2015,18:45:37,8294
4341,14-03-2015,19:05:47,3490
4342,14-03-2015,19:43:00,7050
4343,14-03-2015,19:53:17,5773
4344,14-03-2015,20:15:55,8596
4345,14-03-2015,20:18:21,7280
4346,14-03-2015,20:20:18,9937
4347,14-03-2015,20:31:44,5447
4348,14-03-2015,20:37:13,3272
4349,14-03-2015,20:47:01,4121
4350,14-03-2015,21:02:43,8296
4351,14-03-2015,21:05:17,9047
4352,14-03-2015,21:22:53,4445
4353,14-03-2015,21:24:48,2845
4354,14-03-2015,22:23:19,6714
4355,15-03-2015,11:40:06,8221
4356,15-03-2015,11:48:27,8443
4357,15-03-2015,11:49:01,8186
4358,15-03-2015,12:08:34,8374
4359,15-03-2015,12:42:51,7504
4360,15-03-2015,13:08:00,7536
4361,15-03-2015,13:08:26,1355
4362,15-03-2015,13:36:20,724
4363,15-03-2015,13:41:43,3155
4364,15-03-2015,13:43:32,514
4365,15-03-2015,13:55:25,1680
4366,15-03-2015,14:12:24,9153
4367,15-03-2015,14:18:34,6555
4368,15-03-2015,14:29:45,7763
4369,15-03-2015,15:05:40,3158
4370,15-03-2015,15:29:07,6722
4371,15-03-2015,15:42:34,2867
4372,15-03-2015,15:45:56,8372
4373,15-03-2015,15:47:01,4372
4374,15-03-2015,15:48:11,9
4375,15-03-2015,16:00:44,203
4376,15-03-2015,16:03:18,9646
4377,15-03-2015,16:07:56,3553
4378,15-03-2015,16:12:31,2648
4379,15-03-2015,16:12:56,300
4380,15-03-2015,16:14:57,8996
4381,15-03-2015,16:31:44,8039
4382,15-03-2015,16:33:38,550
4383,15-03-2015,16:38:07,2905
4384,15-03-2015,16:57:07,8493
4385,15-03-2015,17:13:38,6599
4386,15-03-2015,17:30:07,128
4387,15-03-2015,18:01:50,5117
4388,15-03-2015,18:18:55,9340
4389,15-03-2015,18:28:12,332
4390,15-03-2015,18:28:49,3895
4391,15-03-2015,18:35:20,1406
4392,15-03-2015,18:44:40,186
4393,15-03-2015,18:48:37,4140
4394,15-03-2015,18:56:08,1099
4395,15-03-2015,19:02:12,1887
4396,15-03-2015,19:37:36,8151
4397,15-03-2015,19:49:03,4834
4398,15-03-2015,19:55:56,7888
4399,15-03-2015,20:19:34,1688
4400,15-03-2015,20:49:02,3716
4401,15-03-2015,21:03:16,1931
4402,15-03-2015,21:26:48,705
4403,15-03-2015,22:17:47,5659
4404,16-03-2015,11:18:16,6928
4405,16-03-2015,11:55:19,5450
4406,16-03-2015,12:04:29,4611
4407,16-03-2015,12:10:54,9347
4408,16-03-2015,12:11:56,6381
4409,16-03-2015,12:14:11,7789
4410,16-03-2015,12:15:47,9187
4411,16-03-2015,12:16:56,2540
4412,16-03-2015,12:18:01,8212
4413,16-03-2015,12:23:40,2350
4414,16-03-2015,12:24:49,8999
4415,16-03-2015,12:26:22,385
4416,16-03-2015,12:33:50,4275
4417,16-03-2015,12:34:38,5576
4418,16-03-2015,12:48:27,6726
4419,16-03-2015,13:09:10,79
4420,16-03-2015,13:12:50,8649
4421,16-03-2015,13:13:23,4571
4422,16-03-2015,13:14:57,6439
4423,16-03-2015,13:25:45,8163
4424,16-03-2015,13:34:37,2477
4425,16-03-2015,13:39:34,8554
4426,16-03-2015,13:45:41,942
4427,16-03-2015,13:51:45,9816
4428,16-03-2015,14:00:48,4297
4429,16-03-2015,14:07:00,2456
4430,16-03-2015,14:47:48,8625
4431,16-03-2015,14:55:57,8903
4432,16-03-2015,15:00:56,8459
4433,16-03-2015,15:36:28,9119
4434,16-03-2015,16:01:07,1064
4435,16-03-2015,16:02:07,1839
4436,16-03-2015,16:08:15,1900
4437,16-03-2015,16:16:14,2027
4438,16-03-2015,16:30:22,3338
4439,16-03-2015,16:47:29,8985
4440,16-03-2015,16:47:41,2074
4441,16-03-2015,16:57:19,5162
4442,16-03-2015,17:04:37,2790
4443,16-03-2015,17:27:27,7879
4444,16-03-2015,17:28:55,42
4445,16-03-2015,17:33:20,5178
4446,16-03-2015,17:35:10,6876
4447,16-03-2015,17:46:16,900
4448,16-03-2015,17:47:46,4004
4449,16-03-2015,17:49:16,8973
4450,16-03-2015,18:16:34,2547
4451,16-03-2015,18:21:03,1919
4452,16-03-2015,18:25:34,4999
4453,16-03-2015,18:28:00,5480
4454,16-03-2015,18:29:04,7778
4455,16-03-2015,18:30:50,9431
4456,16-03-2015,18:33:20,945
4457,16-03-2015,18:41:34,4708
4458,16-03-2015,19:02:27,4116
4459,16-03-2015,19:07:02,428
4460,16-03-2015,19:08:35,3166
4461,16-03-2015,19:12:14,4316
4462,16-03-2015,19:17:34,4491
4463,16-03-2015,19:27:52,1764
4464,16-03-2015,19:28:38,4166
4465,16-03-2015,19:47:28,3615
4466,16-03-2015,19:51:03,4882
4467,16-03-2015,20:29:39,9564
4468,16-03-2015,21:13:23,5688
4469,16-03-2015,22:47:49,5889
4470,17-03-2015,11:40:42,4023
4471,17-03-2015,11:43:47,515
4472,17-03-2015,11:58:27,259
4473,17-03-2015,12:18:19,293
4474,17-03-2015,12:33:23,6113
4475,17-03-2015,12:56:00,6703
4476,17-03-2015,12:59:34,8823
4477,17-03-2015,13:03:10,5360
4478,17-03-2015,13:13:09,5497
4479,17-03-2015,13:33:20,3810
4480,17-03-2015,13:41:29,5474
4481,17-03-2015,13:46:18,4889
4482,17-03-2015,13:57:38,2635
4483,17-03-2015,14:14:26,844
4484,17-03-2015,14:22:39,9174
4485,17-03-2015,14:30:10,8425
4486,17-03-2015,14:32:42,6873
4487,17-03-2015,14:41:19,74
4488,17-03-2015,14:57:23,3618
4489,17-03-2015,15:26:41,7853
4490,17-03-2015,15:35:21,5703
4491,17-03-2015,15:38:00,5498
4492,17-03-2015,15:48:20,3421
4493,17-03-2015,16:05:41,457
4494,17-03-2015,16:07:40,3893
4495,17-03-2015,16:09:57,8463
4496,17-03-2015,16:15:33,3949
4497,17-03-2015,16:17:25,8298
4498,17-03-2015,16:22:45,7046
4499,17-03-2015,16:33:13,2153
4500,17-03-2015,16:45:03,76
4501,17-03-2015,16:48:42,5845
4502,17-03-2015,16:50:12,7274
4503,17-03-2015,17:03:36,8905
4504,17-03-2015,17:04:25,7697
4505,17-03-2015,17:17:44,5232
4506,17-03-2015,17:18:34,4052
4507,17-03-2015,17:25:02,5475
4508,17-03-2015,17:27:45,9558
4509,17-03-2015,17:29:30,2944
4510,17-03-2015,17:54:33,8761
4511,17-03-2015,17:57:13,4447
4512,17-03-2015,18:05:39,9818
4513,17-03-2015,18:20:51,9716
4514,17-03-2015,18:29:17,5196
4515,17-03-2015,18:35:13,2982
4516,17-03-2015,18:59:02,827
4517,17-03-2015,19:00:53,8133
4518,17-03-2015,19:06:28,8823
4519,17-03-2015,19:13:55,6695
4520,17-03-2015,19:18:13,1087
4521,17-03-2015,19:18:43,341
4522,17-03-2015,19:21:11,4869
4523,17-03-2015,19:27:52,4526
4524,17-03-2015,19:34:54,7274
4525,17-03-2015,19:35:19,8786
4526,17-03-2015,19:37:48,3795
4527,17-03-2015,19:49:58,9344
4528,17-03-2015,19:50:37,365
4529,17-03-2015,19:53:48,5771
4530,17-03-2015,19:58:25,5900
4531,17-03-2015,20:12:16,2084
4532,17-03-2015,20:24:54,3759
4533,17-03-2015,20:25:53,2799
4534,17-03-2015,20:45:20,5742
4535,17-03-2015,20:49:48,537
4536,17-03-2015,21:06:40,9151
4537,17-03-2015,21:09:17,5829
4538,17-03-2015,21:31:30,9301
4539,17-03-2015,21:34:31,6189
4540,17-03-2015,21:58:59,6273
4541,18-03-2015,11:34:26,3950
4542,18-03-2015,11:37:55,2007
4543,18-03-2015,12:06:46,3942
4544,18-03-2015,12:08:52,8743
4545,18-03-2015,12:09:38,2591
4546,18-03-2015,12:12:52,3756
4547,18-03-2015,12:12:58,7174
4548,18-03-2015,12:29:44,9153
4549,18-03-2015,12:31:00,6038
4550,18-03-2015,12:45:18,5986
4551,18-03-2015,12:48:02,2319
4552,18-03-2015,12:50:24,1712
4553,18-03-2015,12:50:30,4696
4554,18-03-2015,12:53:36,7309
4555,18-03-2015,13:07:53,1202
4556,18-03-2015,13:09:57,1109
4557,18-03-2015,13:24:33,256
4558,18-03-2015,13:25:12,6508
4559,18-03-2015,13:26:03,2476
4560,18-03-2015,13:33:58,9440
4561,18-03-2015,13:37:16,2792
4562,18-03-2015,13:45:29,4254
4563,18-03-2015,14:03:10,1902
4564,18-03-2015,14:15:58,5634
4565,18-03-2015,14:22:15,2421
4566,18-03-2015,14:59:13,3695
4567,18-03-2015,15:44:50,8070
4568,18-03-2015,16:19:49,8263
4569,18-03-2015,16:27:52,451
4570,18-03-2015,17:02:20,9281
4571,18-03-2015,17:13:04,7764
4572,18-03-2015,17:23:10,7542
4573,18-03-2015,17:24:44,4766
4574,18-03-2015,17:27:06,3363
4575,18-03-2015,17:27:18,3310
4576,18-03-2015,17:30:49,7457
4577,18-03-2015,17:51:20,1670
4578,18-03-2015,17:59:02,8425
4579,18-03-2015,18:04:32,9258
4580,18-03-2015,18:11:13,2357
4581,18-03-2015,18:15:20,2772
4582,18-03-2015,18:27:57,1604
4583,18-03-2015,18:37:23,1965
4584,18-03-2015,18:55:30,2780
4585,18-03-2015,19:00:56,1610
4586,18-03-2015,19:01:59,1117
4587,18-03-2015,19:30:25,3037
4588,18-03-2015,19:43:01,8489
4589,18-03-2015,19:57:35,7456
4590,18-03-2015,20:03:05,4784
4591,18-03-2015,20:04:42,6829
4592,18-03-2015,20:05:46,6537
4593,18-03-2015,20:08:10,9738
4594,18-03-2015,20:19:08,8597
4595,18-03-2015,20:41:38,2095
4596,18-03-2015,20:42:12,2458
4597,18-03-2015,20:45:48,924
4598,18-03-2015,21:05:40,524
4599,18-03-2015,21:13:49,2913
4600,18-03-2015,21:35:26,8997
4601,18-03-2015,22:27:51,4334
4602,18-03-2015,22:28:11,1051
4603,19-03-2015,11:24:09,2242
4604,19-03-2015,11:27:07,6749
4605,19-03-2015,11:31:04,3303
4606,19-03-2015,11:40:23,6325
4607,19-03-2015,11:40:57,2131
4608,19-03-2015,11:45:56,6379
4609,19-03-2015,12:02:16,7650
4610,19-03-2015,12:20:14,1555
4611,19-03-2015,12:26:04,3594
4612,19-03-2015,12:27:44,5229
4613,19-03-2015,12:57:29,9736
4614,19-03-2015,13:02:47,1360
4615,19-03-2015,13:04:55,9109
4616,19-03-2015,13:06:44,1596
4617,19-03-2015,13:14:22,6159
4618,19-03-2015,13:18:06,4988
4619,19-03-2015,13:21:51,5444
4620,19-03-2015,13:37:11,8384
4621,19-03-2015,13:39:12,4106
4622,19-03-2015,14:31:45,5586
4623,19-03-2015,14:41:44,9516
4624,19-03-2015,14:59:35,1051
4625,19-03-2015,15:42:30,5086
4626,19-03-2015,15:45:01,1995
4627,19-03-2015,16:04:23,4619
4628,19-03-2015,16:16:31,6822
4629,19-03-2015,16:24:30,8666
4630,19-03-2015,16:51:19,7963
4631,19-03-2015,17:20:17,9993
4632,19-03-2015,17:25:31,9452
4633,19-03-2015,17:28:29,6555
4634,19-03-2015,17:44:39,1426
4635,19-03-2015,17:45:58,6194
4636,19-03-2015,17:58:30,5472
4637,19-03-2015,18:04:27,7258
4638,19-03-2015,18:18:28,7903
4639,19-03-2015,18:19:16,36
4640,19-03-2015,18:35:46,1706
4641,19-03-2015,18:37:11,8016
4642,19-03-2015,19:05:06,3206
4643,19-03-2015,19:11:53,4782
4644,19-03-2015,19:18:36,2545
4645,19-03-2015,19:21:02,1578
4646,19-03-2015,19:22:44,5572
4647,19-03-2015,19:36:47,2574
4648,19-03-2015,19:40:10,9873
4649,19-03-2015,19:43:03,2243
4650,19-03-2015,19:48:15,4928
4651,19-03-2015,19:55:20,6670
4652,19-03-2015,19:57:11,4681
4653,19-03-2015,20:16:45,8581
4654,19-03-2015,20:23:12,8136
4655,19-03-2015,20:30:29,8735
4656,19-03-2015,20:43:33,8881
4657,19-03-2015,20:48:08,7176
4658,19-03-2015,21:34:17,6089
4659,19-03-2015,21:53:59,6302
4660,19-03-2015,22:14:01,8501
4661,20-03-2015,11:33:30,5569
4662,20-03-2015,11:47:53,5431
4663,20-03-2015,12:12:03,2527
4664,20-03-2015,12:24:44,8000
4665,20-03-2015,12:39:39,2843
4666,20-03-2015,12:40:13,6763
4667,20-03-2015,12:52:56,6349
4668,20-03-2015,12:53:37,7036
4669,20-03-2015,12:55:55,7948
4670,20-03-2015,12:56:01,7944
4671,20-03-2015,13:02:39,6259
4672,20-03-2015,13:09:27,3655
4673,20-03-2015,13:18:11,2482
4674,20-03-2015,13:27:07,4984
4675,20-03-2015,13:27:10,9741
4676,20-03-2015,13:28:26,8299
4677,20-03-2015,13:43:36,4490
4678,20-03-2015,13:52:15,1893
4679,20-03-2015,14:03:43,1432
4680,20-03-2015,14:09:05,801
4681,20-03-2015,14:19:44,7261
4682,20-03-2015,14:58:30,2428
4683,20-03-2015,15:03:44,1801
4684,20-03-2015,15:40:10,2282
4685,20-03-2015,15:40:29,8539
4686,20-03-2015,15:58:56,9433
4687,20-03-2015,16:51:47,5363
4688,20-03-2015,16:52:55,7563
4689,20-03-2015,16:54:26,6718
4690,20-03-2015,17:03:46,4101
4691,20-03-2015,17:06:29,8773
4692,20-03-2015,17:35:37,8253
4693,20-03-2015,17:37:54,7465
4694,20-03-2015,17:38:33,8674
4695,20-03-2015,18:04:31,5343
4696,20-03-2015,18:10:14,6123
4697,20-03-2015,18:24:39,3788
4698,20-03-2015,18:29:47,9643
4699,20-03-2015,18:44:52,7815
4700,20-03-2015,18:49:15,3478
4701,20-03-2015,18:49:32,9886
4702,20-03-2015,18:54:47,7994
4703,20-03-2015,18:54:51,1929
4704,20-03-2015,19:01:03,8975
4705,20-03-2015,19:07:12,5066
4706,20-03-2015,19:16:21,9210
4707,20-03-2015,19:27:09,291
4708,20-03-2015,19:31:55,6284
4709,20-03-2015,19:34:01,1836
4710,20-03-2015,19:50:29,867
4711,20-03-2015,19:52:39,9536
4712,20-03-2015,19:56:47,6641
4713,20-03-2015,20:08:33,9803
4714,20-03-2015,20:08:46,8982
4715,20-03-2015,20:16:44,1188
4716,20-03-2015,20:33:22,7608
4717,20-03-2015,20:56:46,5800
4718,20-03-2015,21:11:17,325
4719,20-03-2015,21:21:56,2856
4720,20-03-2015,21:28:14,7181
4721,20-03-2015,21:37:57,6538
4722,20-03-2015,21:49:53,1460
4723,20-03-2015,21:52:10,1326
4724,20-03-2015,22:09:09,7734
4725,20-03-2015,22:20:00,313
4726,20-03-2015,22:28:53,7305
4727,21-03-2015,11:31:39,1723
4728,21-03-2015,11:48:59,9646
4729,21-03-2015,11:56:23,4823
4730,21-03-2015,12:40:30,876
4731,21-03-2015,12:50:12,3102
4732,21-03-2015,13:02:15,1836
4733,21-03-2015,13:08:31,3652
4734,21-03-2015,13:10:35,9451
4735,21-03-2015,13:20:32,7984
4736,21-03-2015,13:35:05,2102
4737,21-03-2015,13:37:53,6378
4738,21-03-2015,13:50:27,7050
4739,21-03-2015,13:56:44,6993
4740,21-03-2015,14:06:07,5133
4741,21-03-2015,14:06:09,7995
4742,21-03-2015,14:06:43,4335
4743,21-03-2015,14:17:42,1399
4744,21-03-2015,14:19:17,5903
4745,21-03-2015,14:21:26,325
4746,21-03-2015,14:31:37,9229
4747,21-03-2015,14:38:22,1505
4748,21-03-2015,14:40:36,453
4749,21-03-2015,14:46:54,3646
4750,21-03-2015,15:17:26,5369
4751,21-03-2015,15:21:55,8736
4752,21-03-2015,16:05:39,268
4753,21-03-2015,16:12:25,8122
4754,21-03-2015,16:28:54,3841
4755,21-03-2015,16:40:27,5515
4756,21-03-2015,16:51:43,7065
4757,21-03-2015,16:52:17,1207
4758,21-03-2015,17:07:20,315
4759,21-03-2015,17:08:35,9756
4760,21-03-2015,17:26:32,5010
4761,21-03-2015,18:10:58,1513
4762,21-03-2015,18:39:15,2600
4763,21-03-2015,18:44:01,811
4764,21-03-2015,18:52:00,1030
4765,21-03-2015,18:53:49,2166
4766,21-03-2015,19:04:51,7770
4767,21-03-2015,19:20:15,9552
4768,21-03-2015,19:32:01,8641
4769,21-03-2015,19:41:04,9442
4770,21-03-2015,19:41:16,5265
4771,21-03-2015,19:49:47,1041
4772,21-03-2015,19:53:41,3432
4773,21-03-2015,20:04:52,9018
4774,21-03-2015,20:14:45,6851
4775,21-03-2015,20:15:09,8460
4776,21-03-2015,20:15:27,1684
4777,21-03-2015,20:35:51,9801
4778,21-03-2015,20:38:40,4335
4779,21-03-2015,21:35:31,2838
4780,21-03-2015,21:47:02,8004
4781,21-03-2015,21:58:12,8044
4782,21-03-2015,22:15:37,1126
4783,22-03-2015,12:01:30,1455
4784,22-03-2015,12:23:54,2347
4785,22-03-2015,12:31:46,3843
4786,22-03-2015,12:54:56,2312
4787,22-03-2015,13:01:37,5087
4788,22-03-2015,13:26:50,1462
4789,22-03-2015,13:56:27,3604
4790,22-03-2015,13:57:47,8872
4791,22-03-2015,14:25:24,3657
4792,22-03-2015,14:42:50,3178
4793,22-03-2015,14:56:38,9843
4794,22-03-2015,15:54:26,2047
4795,22-03-2015,16:01:29,3645
4796,22-03-2015,16:09:49,1864
4797,22-03-2015,16:16:29,8217
4798,22-03-2015,16:21:33,1757
4799,22-03-2015,16:32:35,6174
4800,22-03-2015,16:49:55,9967
4801,22-03-2015,17:08:48,1645
4802,22-03-2015,17:37:13,7862
4803,22-03-2015,17:50:14,4199
4804,22-03-2015,17:52:20,325
4805,22-03-2015,18:10:30,3931
4806,22-03-2015,18:14:21,8106
4807,22-03-2015,18:26:11,4114
4808,22-03-2015,18:57:35,4100
4809,22-03-2015,19:18:35,9237
4810,22-03-2015,19:23:28,8893
4811,22-03-2015,19:34:54,2641
4812,22-03-2015,19:35:48,8068
4813,22-03-2015,19:52:54,3688
4814,22-03-2015,20:30:11,2566
4815,22-03-2015,20:52:46,2659
4816,22-03-2015,20:55:27,4492
4817,22-03-2015,21:08:01,3851
4818,22-03-2015,21:31:24,3461
4819,22-03-2015,21:58:31,409
4820,23-03-2015,11:18:22,54
4821,23-03-2015,11:23:52,314
4822,23-03-2015,11:31:48,5025
4823,23-03-2015,11:38:21,5468
4824,23-03-2015,11:40:00,5832
4825,23-03-2015,11:48:12,1139
4826,23-03-2015,11:56:58,3995
4827,23-03-2015,12:04:18,1505
4828,23-03-2015,12:10:12,3184
4829,23-03-2015,12:14:01,8196
4830,23-03-2015,12:40:25,7522
4831,23-03-2015,12:46:10,2865
4832,23-03-2015,12:47:25,8212
4833,23-03-2015,12:49:53,8043
4834,23-03-2015,12:51:24,7379
4835,23-03-2015,12:55:41,906
4836,23-03-2015,12:57:49,6601
4837,23-03-2015,13:04:56,246
4838,23-03-2015,13:14:04,1874
4839,23-03-2015,13:39:44,8515
4840,23-03-2015,13:42:58,2114
4841,23-03-2015,13:45:24,2999
4842,23-03-2015,13:59:42,7088
4843,23-03-2015,14:03:50,2284
4844,23-03-2015,14:48:44,3858
4845,23-03-2015,15:30:17,5881
4846,23-03-2015,15:31:14,7502
4847,23-03-2015,16:08:52,1760
4848,23-03-2015,16:18:18,301
4849,23-03-2015,16:30:24,153
4850,23-03-2015,16:30:47,6348
4851,23-03-2015,16:36:52,7616
4852,23-03-2015,16:41:38,8805
4853,23-03-2015,16:58:43,1505
4854,23-03-2015,17:03:09,662
4855,23-03-2015,17:08:22,1720
4856,23-03-2015,17:09:52,4072
4857,23-03-2015,17:10:42,9629
4858,23-03-2015,17:20:36,6283
4859,23-03-2015,17:30:36,4895
4860,23-03-2015,17:40:49,1958
4861,23-03-2015,17:59:40,7380
4862,23-03-2015,18:11:50,2100
4863,23-03-2015,18:18:12,286
4864,23-03-2015,18:50:25,7160
4865,23-03-2015,18:58:05,8831
4866,23-03-2015,19:20:18,4035
4867,23-03-2015,19:21:09,1954
4868,23-03-2015,19:39:40,7382
4869,23-03-2015,19:43:40,1858
4870,23-03-2015,19:50:49,6861
4871,23-03-2015,19:54:00,8446
4872,23-03-2015,20:09:11,4399
4873,23-03-2015,20:25:39,7096
4874,23-03-2015,20:31:44,376
4875,23-03-2015,20:55:17,4398
4876,23-03-2015,21:07:34,1578
4877,23-03-2015,22:05:32,6207
4878,23-03-2015,22:12:04,205
4879,23-03-2015,22:19:06,6463
4880,23-03-2015,22:39:18,6655
4881,24-03-2015,11:16:40,7259
4882,24-03-2015,11:20:32,2259
4883,24-03-2015,11:44:46,1347
4884,24-03-2015,11:45:15,5154
4885,24-03-2015,11:57:15,7215
4886,24-03-2015,12:00:25,2528
4887,24-03-2015,12:04:00,188
4888,24-03-2015,12:19:14,9675
4889,24-03-2015,12:21:23,5304
4890,24-03-2015,12:26:16,2734
4891,24-03-2015,12:26:41,4978
4892,24-03-2015,12:49:05,3855
4893,24-03-2015,12:53:26,3271
4894,24-03-2015,12:54:29,4080
4895,24-03-2015,12:57:03,3024
4896,24-03-2015,13:05:31,7317
4897,24-03-2015,13:11:23,9099
4898,24-03-2015,13:22:58,9038
4899,24-03-2015,14:14:11,4125
4900,24-03-2015,14:28:06,2508
4901,24-03-2015,14:42:01,6980
4902,24-03-2015,15:31:33,2607
4903,24-03-2015,15:57:20,6168
4904,24-03-2015,16:00:10,7793
4905,24-03-2015,16:07:27,7838
4906,24-03-2015,16:25:58,4184
4907,24-03-2015,16:28:16,6580
4908,24-03-2015,16:34:25,4991
4909,24-03-2015,16:39:37,4706
4910,24-03-2015,16:43:09,4320
4911,24-03-2015,16:50:08,829
4912,24-03-2015,16:58:45,9696
4913,24-03-2015,17:04:55,2
4914,24-03-2015,17:07:49,4742
4915,24-03-2015,17:08:31,9692
4916,24-03-2015,17:10:38,4992
4917,24-03-2015,17:28:09,8949
4918,24-03-2015,17:33:38,5811
4919,24-03-2015,17:39:17,504
4920,24-03-2015,17:39:24,1893
4921,24-03-2015,17:59:12,4543
4922,24-03-2015,18:10:44,3986
4923,24-03-2015,18:48:54,5862
4924,24-03-2015,18:53:06,4372
4925,24-03-2015,18:57:07,6102
4926,24-03-2015,19:00:07,5034
4927,24-03-2015,19:38:31,5376
4928,24-03-2015,19:44:15,4037
4929,24-03-2015,19:49:39,2019
4930,24-03-2015,19:57:44,8983
4931,24-03-2015,20:01:03,3098
4932,24-03-2015,20:20:11,6278
4933,24-03-2015,20:32:57,9152
4934,24-03-2015,20:37:52,768
4935,24-03-2015,20:56:05,6115
4936,24-03-2015,21:06:17,1816
4937,24-03-2015,22:03:54,4088
4938,24-03-2015,22:14:02,3828
4939,24-03-2015,22:20:17,1517
4940,24-03-2015,22:20:25,9657
4941,25-03-2015,11:32:56,4577
4942,25-03-2015,11:37:54,6693
4943,25-03-2015,11:53:09,8919
4944,25-03-2015,11:53:50,5760
4945,25-03-2015,12:00:40,8
4946,25-03-2015,12:06:23,9993
4947,25-03-2015,12:09:12,7660
4948,25-03-2015,12:11:42,3139
